,specificity1,specificity2,specificity3,specificity4,specificity5
0,0.5262008733624454,0.5481481481481482,0.5702702702702702,0.584717607973422,0.5751295336787565
1,0.5876623376623377,0.6509433962264151,0.5950704225352113,0.5588972431077694,0.5343511450381679
2,0.6037735849056604,0.5572519083969466,0.6639004149377593,0.6224066390041494,0.5960912052117264
3,0.593167701863354,0.5705521472392638,0.5584415584415584,0.5859872611464968,0.5915032679738562
4,0.5828571428571429,0.5603217158176944,0.5321888412017167,0.5913978494623656,0.5789473684210527
