,sensitivity1,sensitivity2,sensitivity3,sensitivity4,sensitivity5
0,0.7625,0.7830508474576271,0.7363636363636363,0.7401812688821753,0.7554179566563467
1,0.7633333333333333,0.7363344051446945,0.8244274809160306,0.7287066246056783,0.782608695652174
2,0.7725752508361204,0.7534722222222222,0.7635135135135135,0.7684563758389261,0.7734627831715211
3,0.7147540983606557,0.7269736842105263,0.717948717948718,0.7114093959731543,0.7070707070707071
4,0.7845117845117845,0.7708978328173375,0.7827476038338658,0.8120567375886525,0.7760252365930599
