,specificity1,specificity2,specificity3,specificity4,specificity5
0,0.7789855072463768,0.755700325732899,0.7620689655172413,0.734375,0.7516556291390728
1,0.7342857142857143,0.7745098039215687,0.7057220708446866,0.7380952380952381,0.7131367292225201
2,0.7548387096774194,0.7859778597785978,0.7658862876254181,0.7455089820359282,0.7206703910614525
3,0.8108108108108109,0.7507987220447284,0.7353846153846154,0.7484276729559748,0.7360248447204969
4,0.7654723127035831,0.7721518987341772,0.7697841726618705,0.7676056338028169,0.7283950617283951
