,sensitivity1,sensitivity2,sensitivity3,sensitivity4,sensitivity5
0,0.6195286195286195,0.5985663082437276,0.6182432432432432,0.615625,0.6098654708520179
1,0.5640243902439024,0.5529801324503312,0.5483870967741935,0.5695364238410596,0.5493421052631579
2,0.5958188153310104,0.5994152046783626,0.5770308123249299,0.5611702127659575,0.5821325648414986
3,0.574750830564784,0.53125,0.5413533834586466,0.5683890577507599,0.5661016949152542
4,0.5633423180592992,0.5855855855855856,0.571830985915493,0.5807453416149069,0.5806451612903226
