,specificity1,specificity2,specificity3,specificity4,specificity5
0,0.8350268977884041,0.8664363845710996,0.8728763913298184,0.8624708624708625,0.8627787307032591
1,0.8579676674364896,0.8768564356435643,0.8440677966101695,0.847651775486827,0.8563151796060255
2,0.852803738317757,0.8548009367681498,0.843588269120184,0.8434285714285714,0.8425287356321839
3,0.8611442193087009,0.8282828282828283,0.8462847419171866,0.8723532970356926,0.8303927148548662
4,0.831981460023175,0.8487241798298907,0.8675577156743621,0.8729383017715333,0.8600944510035419
