,time1,time2,time3,time4,time5
0,0.135115385055542,0.1353026294708252,0.13649059677124023,0.1353811626434326,0.1339004726409912
1,0.13790977668762208,0.13691921043395996,0.13642124557495117,0.13373851394653322,0.13652972984313966
2,0.1368973789215088,0.13571602821350098,0.13467523384094238,0.13735982131958008,0.13649544525146484
3,0.1361943302154541,0.13527131271362305,0.1378763484954834,0.13766504669189453,0.13626557540893555
4,0.1356619281768799,0.13772220993041992,0.1371530818939209,0.1359879264831543,0.13597092056274415
