,time1,time2,time3,time4,time5
0,0.060481609106063844,0.06050061225891113,0.06313676714897155,0.06270907640457153,0.06246128916740418
1,0.06189046502113342,0.06518006801605225,0.06625841379165649,0.06190493702888489,0.06307299017906189
2,0.061275559663772586,0.061648423671722415,0.061698907613754274,0.06174961090087891,0.06168989896774292
3,0.06151038408279419,0.06175447344779968,0.06184498429298401,0.06184159517288208,0.06124780774116516
4,0.061504241228103634,0.061889315843582156,0.06172147989273071,0.061651276350021364,0.06162380814552307
